STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
USC00182325,"DALECARLIA RESERVOIR, MD US",3/7/2021,,,0,0,0,46,24,28,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/8/2021,,,0,0,0,45,24,25,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/9/2021,,,0,0,0,52,25,39,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/10/2021,,,0,0,0,70,33,49,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/11/2021,,,0,0,0,73,45,57,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/12/2021,,,0,0,0,79,46,64,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/13/2021,,,0,0,0,69,44,46,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/14/2021,,,0,0,0,58,36,45,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/15/2021,,,0,0,0,63,31,32,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/16/2021,,,0,0,0,47,31,40,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/17/2021,,,0,,,44,40,41,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/18/2021,,,0.21,0,0,49,41,47,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/19/2021,,,0.3,0,0,53,38,39,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/20/2021,,,0,0,0,52,29,30,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/21/2021,,,0,0,0,58,29,30,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/22/2021,,,0,0,0,61,30,32,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/23/2021,,,0,0,0,65,30,42,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/24/2021,,,0.1,0,0,67,40,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/26/2021,,,0.02,0,0,67,55,65,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/27/2021,,,0,0,0,83,45,49,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/28/2021,,,0.1,0,0,72,49,56,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/29/2021,,,0.72,0,0,71,41,43,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/30/2021,,,0,0,0,58,38,48,
USC00182325,"DALECARLIA RESERVOIR, MD US",3/31/2021,,,0,0,0,70,38,64,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/1/2021,,,1.11,0,0,65,40,40,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/2/2021,,,0,0,0,47,29,31,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/3/2021,,,0,0,0,44,28,29,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/4/2021,,,0,0,0,55,29,43,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/5/2021,,,0,0,0,71,40,42,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/6/2021,,,0,0,0,71,42,50,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/7/2021,,,0,0,0,76,42,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/8/2021,,,0,0,0,81,53,54,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/9/2021,,,0.55,0,0,72,52,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/10/2021,,,0,0,0,59,53,54,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/11/2021,,,0.2,0,0,72,53,61,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/12/2021,,,0.32,0,0,81,54,55,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/13/2021,,,0.15,0,0,63,49,51,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/14/2021,,,0,0,0,66,49,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/15/2021,,,0.4,0,0,63,52,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/16/2021,,,0,0,0,64,43,52,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/17/2021,,,0,0,0,57,38,40,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/18/2021,,,0,0,0,62,40,47,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/19/2021,,,0,0,0,65,47,52,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/20/2021,,,0,0,0,62,45,52,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/21/2021,,,0,0,0,76,52,59,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/22/2021,,,0,0,0,67,33,37,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/23/2021,,,0,0,0,,32,46,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/24/2021,,,0,0,0,68,34,41,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/25/2021,,,0.8,0,0,65,41,50,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/26/2021,,,0.02,0,0,65,42,46,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/27/2021,,,0,0,0,67,45,55,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/28/2021,,,0,0,0,86,55,60,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/29/2021,,,0,0,0,89,60,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",4/30/2021,,,0.12,0,0,85,60,63,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/1/2021,,,0,0,0,,46,48,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/2/2021,,,0,0,0,68,48,49,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/3/2021,,,0,0,0,86,49,63,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/4/2021,,,0.05,0,0,75,62,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/5/2021,,,0.4,0,0,84,62,62,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/6/2021,,,0.1,0,0,76,47,50,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/7/2021,,,0,0,0,63,45,47,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/8/2021,,,0.18,0,0,61,42,46,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/10/2021,,,0,0,0,70,52,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/11/2021,,,0,0,0,72,51,55,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/12/2021,,,0,0,0,66,46,49,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/13/2021,,,0,0,0,66,44,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/14/2021,,,0,0,0,70,46,48,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/15/2021,,,0,0,0,72,44,53,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/17/2021,,,0.05,0,0,74,49,54,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/18/2021,,,0,0,0,75,50,55,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/19/2021,,,0,0,0,79,50,67,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/20/2021,,,0,0,0,86,56,61,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/21/2021,,,0,0,0,89,53,67,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/22/2021,,,0,0,0,84,60,66,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/23/2021,,,0,0,0,,66,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/24/2021,,,0.04,0,0,90,64,64,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/25/2021,,,0.4,0,0,,59,64,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/26/2021,,,0,0,0,79,59,71,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/27/2021,,,0.8,0,0,93,65,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/28/2021,,,0,0,0,84,64,67,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/29/2021,,,1.1,0,0,73,51,52,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/30/2021,,,0.22,0,0,53,48,52,
USC00182325,"DALECARLIA RESERVOIR, MD US",5/31/2021,,,0.1,0,0,58,48,57,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/1/2021,,,0,0,0,74,53,71,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/2/2021,,,0,0,0,80,64,65,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/3/2021,,,0.01,0,0,85,62,67,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/4/2021,,,0.5,0,0,84,66,70,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/5/2021,,,0.1,0,0,84,63,65,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/6/2021,,,0,0,0,93,65,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/7/2021,,,0,0,0,91,71,83,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/8/2021,,,0,0,0,91,75,78,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/9/2021,,,0,0,0,90,73,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/10/2021,,,0,0,0,86,71,76,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/11/2021,,,1.3,0,0,87,67,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/13/2021,,,0,0,0,79,62,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/15/2021,,,0,0,0,88,63,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/16/2021,,,0,0,0,81,62,65,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/17/2021,,,0,0,0,78,56,60,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/18/2021,,,0,0,0,79,55,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/19/2021,,,0,0,0,86,,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/20/2021,,,0.1,0,0,86,68,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/21/2021,,,0,0,0,91,72,79,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/22/2021,,,0.49,0,0,92,68,69,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/23/2021,,,0.4,0,0,69,52,62,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/24/2021,,,0,0,0,76,52,61,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/25/2021,,,0,0,0,78,58,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/26/2021,,,0.1,0,0,82,68,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/27/2021,,,0,0,0,86,72,77,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/28/2021,,,0,0,0,91,72,79,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/29/2021,,,0.04,0,0,93,72,78,
USC00182325,"DALECARLIA RESERVOIR, MD US",6/30/2021,,,0,0,0,95,73,83,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/1/2021,,,0.1,0,0,97,72,76,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/2/2021,,,1.85,0,0,,69,70,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/3/2021,,,0,0,0,,61,67,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/4/2021,,,0.06,0,0,,61,66,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/5/2021,,,0,0,0,85,66,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/6/2021,,,0,0,0,89,68,77,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/7/2021,,,0,0,0,95,74,80,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/8/2021,,,0,0,0,95,75,77,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/9/2021,,,0.8,0,0,87,69,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/10/2021,,,0.4,0,0,90,67,70,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/11/2021,,,0,0,0,,67,76,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/12/2021,,,0,0,0,92,67,78,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/13/2021,,,0,0,0,94,76,80,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/14/2021,,,0,0,0,95,75,83,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/15/2021,,,0,0,0,91,70,77,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/18/2021,,,0.05,0,0,95,71,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/19/2021,,,0,0,0,80,68,71,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/20/2021,,,0,0,0,87,69,80,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/21/2021,,,0,0,0,90,72,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/22/2021,,,0,0,0,89,63,66,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/23/2021,,,0,0,0,82,63,76,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/24/2021,,,0,0,0,86,65,69,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/25/2021,,,0.37,0,0,,69,76,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/26/2021,,,0,0,0,91,61,75,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/27/2021,,,0.08,0,0,94,70,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/28/2021,,,0,0,0,94,64,76,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/29/2021,,,0.28,0,0,94,69,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",7/31/2021,,,0,0,0,88,64,67,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/1/2021,,,0.18,0,0,82,67,69,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/2/2021,,,0.31,0,0,79,61,65,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/3/2021,,,0,0,0,81,63,65,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/4/2021,,,0,0,0,80,63,64,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/5/2021,,,0,0,0,81,61,64,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/6/2021,,,0,0,0,88,63,71,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/7/2021,,,0,0,0,90,63,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/8/2021,,,0.03,0,0,78,64,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/9/2021,,,0,0,0,90,68,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/10/2021,,,0,0,0,92,72,77,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/12/2021,,,0.3,0,0,91,71,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/13/2021,,,0,0,0,98,73,77,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/14/2021,,,0,0,0,97,71,75,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/15/2021,,,1.27,0,0,90,69,70,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/17/2021,,,2.9,0,0,82,71,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/18/2021,,,0.06,0,0,88,74,78,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/19/2021,,,0,0,0,88,73,77,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/20/2021,,,1.45,0,0,89,71,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/21/2021,,,1.2,0,0,,71,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/22/2021,,,0.3,0,0,84,70,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/23/2021,,,0,0,0,84,71,79,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/24/2021,,,0,0,0,91,71,76,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/25/2021,,,0,0,0,90,72,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/26/2021,,,0,0,0,94,72,75,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/27/2021,,,0.21,0,0,91,71,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/28/2021,,,0.85,0,0,93,73,75,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/29/2021,,,0,0,0,93,71,71,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/30/2021,,,0,0,0,82,71,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",8/31/2021,,,0,0,0,90,72,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/1/2021,,,1.55,0,0,84,72,73,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/2/2021,,,0.9,0,0,82,60,62,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/3/2021,,,0,0,0,78,55,59,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/4/2021,,,0,0,0,72,58,61,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/5/2021,,,0,0,0,80,60,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/6/2021,,,0.1,0,0,77,68,69,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/8/2021,,,0,0,0,86,63,70,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/9/2021,,,0.2,0,0,89,66,67,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/10/2021,,,0,0,0,77,59,61,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/12/2021,,,0,0,0,80,58,62,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/14/2021,,,0,0,0,87,62,69,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/15/2021,,,0,0,0,89,69,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/16/2021,,,0,0,0,90,69,70,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/17/2021,,,2.3,0,0,83,70,72,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/18/2021,,,0,0,0,78,69,69,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/19/2021,,,0,0,0,,61,68,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/20/2021,,,0,0,0,86,61,62,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/21/2021,,,0,0,0,80,62,63,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/22/2021,,,0,0,0,80,62,74,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/23/2021,,,2.5,0,0,80,60,61,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/24/2021,,,0.12,0,0,72,52,52,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/25/2021,,,0,0,0,77,52,57,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/26/2021,,,0,0,0,75,52,54,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/27/2021,,,0,0,0,74,53,54,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/29/2021,2,0.1,,0,0,78,58,58,
USC00182325,"DALECARLIA RESERVOIR, MD US",9/30/2021,,,0,0,0,71,50,52,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/1/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/2/2021,,,0.98,0,0,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/4/2021,2,0.24,,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/5/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/6/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/7/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/8/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/9/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/10/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/11/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/12/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/13/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/14/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/15/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/16/2021,,,0.18,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/17/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/18/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/19/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/22/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/23/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/24/2021,,,0,0,0,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/26/2021,,,0.23,0.4,0,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/27/2021,,,0.06,0,0,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/28/2021,,,0,0,0,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/29/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/30/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",1/31/2021,,,0.03,0.3,0,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/1/2021,,,0.39,1.9,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/2/2021,,,0.17,2,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/3/2021,,,0.02,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/4/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/5/2021,,,0.05,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/6/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/8/2021,2,0.46,,,0.5,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/9/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/10/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/12/2021,2,0.44,,,0.3,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/13/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/14/2021,,,0.44,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/15/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/16/2021,,,0.97,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/17/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/18/2021,,,0.08,0.1,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/20/2021,2,0.41,,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/21/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/22/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/23/2021,,,0.43,0.2,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/24/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",2/25/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/2/2021,5,1.44,,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/3/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/4/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/5/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/6/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/7/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/8/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/9/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/10/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/11/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/12/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/13/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/14/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/15/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/16/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/17/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/19/2021,2,0.55,,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/20/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/21/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/22/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/23/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/25/2021,2,1.27,,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/26/2021,,,0.01,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/27/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/29/2021,2,0.64,,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/30/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",3/31/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/1/2021,,,1.03,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/2/2021,,,0.01,0,0,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/3/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/4/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/5/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/6/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/7/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/8/2021,,,0,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/9/2021,,,0.5,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/10/2021,,,0.01,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/11/2021,,,0.19,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/12/2021,,,0.01,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/13/2021,,,0.03,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/14/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/15/2021,,,0.36,,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/16/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/17/2021,,,0,0,,,,,
US1DCDC0026,"WASHINGTON 2.6 NE, DC US",4/18/2021,,,0,0,,,,,
